,origin,destination,distance,duration
6794,Mount Pleasant Primary School,Tyneside Vineyard Extraordinary Project,60746,3020
6795,Mount Pleasant Primary School,Umbrella Community Centre,47513,2908
6796,Mount Pleasant Primary School,Vinnie's Cafe,59098,2823
6797,Mount Pleasant Primary School,Virginia House Changing Lives,58574,2688
6798,Mount Pleasant Primary School,Wallsend People Centre,63281,3074
6799,Mount Pleasant Primary School,Washingwell Primary School,56586,2634
6800,Mount Pleasant Primary School,West View Primary School,40404,2410
6801,Mount Pleasant Primary School,West View Project,40811,2428
6802,Mount Pleasant Primary School,Wharton Trust,41779,2547
6803,Mount Pleasant Primary School,Whitehead Street - Changing Lives,58227,2716
6804,Moving On Durham,Abbey Hill Academy,39036,2129
6805,Moving On Durham,Abbey Lodge,22226,1731
6806,Moving On Durham,Abbott House Changing Lives,25498,1525
6807,Moving On Durham,Academy 360,20499,1402
6808,Moving On Durham,Age UK Sunderland,21685,1653
6809,Moving On Durham,All About You,25693,1629
6810,Moving On Durham,Approach Development,62977,3044
6811,Moving On Durham,Basement Project,32474,2271
6812,Moving On Durham,Belle Vue 60+ Club,37222,2250
6813,Moving On Durham,Belle Vue Centre Cafe,37222,2250
6814,Moving On Durham,Belle Vue Play Scheme,37222,2250
6815,Moving On Durham,Belle Vue Youth Project,37222,2250
6816,Moving On Durham,Benfield School,30266,2025
6817,Moving On Durham,Beyond Limits,32612,2389
6818,Moving On Durham,Bibby House - Changing Lives,19364,1140
6819,Moving On Durham,Bilton Hall Community Trust,23698,1361
6820,Moving On Durham,Blyth Star Enterprises,53184,2787
6821,Moving On Durham,Brougham Primary School,31677,2005
6822,Moving On Durham,Byker Community Association,28926,1923
6823,Moving On Durham,Cafe on the Shire - NTDF,33240,2125
6824,Moving On Durham,Changing Lives,18053,1041
6825,Moving On Durham,Cheesy Waffles Project,6077,677
6826,Moving On Durham,Chester West & Central Community Project @ Bullion Hall,7861,566
6827,Moving On Durham,Choysez,54286,2711
6828,Moving On Durham,Corbridge Middle School,51600,2370
6829,Moving On Durham,Cornerstones Cafe,9364,678
6830,Moving On Durham,County Durham Tees Valley Rescue Mission,22842,1651
6831,Moving On Durham,Cumberland House,24829,1437
6832,Moving On Durham,Delta North Consett (formerly YMCA),21921,1483
6833,Moving On Durham,Dementia Care,37493,2021
6834,Moving On Durham,Dynamix Extreme Cic,24962,1449
6835,Moving On Durham,East Durham Community Initiatives,24215,1664
6836,Moving On Durham,East Durham Partnership,22543,1719
6837,Moving On Durham,Eastlea Community,22762,1494
6838,Moving On Durham,Elliott House /Westbridge,26411,1683
6839,Moving On Durham,Emmaus North East,26092,1595
6840,Moving On Durham,Eslington House Changing Lives,22515,1253
6841,Moving On Durham,Excelsior Academy,28068,1632
6842,Moving On Durham,Family Gateway,28350,1736
6843,Moving On Durham,Felling Community Association,22944,1370
6844,Moving On Durham,Forage Community Project,20833,1554
6845,Moving On Durham,Francis House Changing Lives,24944,1455
6846,Moving On Durham,Gateshead Young Peoples Mental Health Service,22944,1488
6847,Moving On Durham,Great Lumley Community Centre,7379,577
6848,Moving On Durham,Great North Road Changing Lives,4180,336
6849,Moving On Durham,Green Gates Primary,62278,3066
6850,Moving On Durham,Harrowgate Hill Primary,36768,1953
6851,Moving On Durham,Haswell Mencap Lisa Dixon Centre,14860,1260
6852,Moving On Durham,Health Works Newcastle,30432,1661
6853,Moving On Durham,Hub of Wishes,22500,1636
6854,Moving On Durham,Investing in People and Culture,24477,1450
6855,Moving On Durham,"Jet (Wicker Chair) North,  Westerhope",30508,1636
6856,Moving On Durham,Junction 7,22500,1636
6857,Moving On Durham,Junior Neighbourhood Watch,22500,1636
6858,Moving On Durham,Kibblesworth Village Millenium Centre,17996,1299
6859,Moving On Durham,Kings Cafe,37810,2027
6860,Moving On Durham,Labyrinth Holistic Cafe,43018,2506
6861,Moving On Durham,Little Sisters Of The Poor - Newcastle,25985,1560
6862,Moving On Durham,Lobley Hill Primary,20807,1184
6863,Moving On Durham,Looked After Through Care Darlington Borough Council,39538,2368
6864,Moving On Durham,Mickley First School,33901,2251
6865,Moving On Durham,Miss Tina's Coffee Shop,25982,1626
6866,Moving On Durham,Mount Pleasant Primary School,39753,2049
6867,Moving On Durham,Murton Salvation Army,17252,1319
6868,Moving On Durham,New Walk Property Management Middlesbrough,43548,2484
6869,Moving On Durham,New Walk Property Management Stockton,42625,2451
6870,Moving On Durham,Newport Primary,42866,2419
6871,Moving On Durham,PACT House,14222,1127
6872,Moving On Durham,Park End Primary,49448,2686
6873,Moving On Durham,Pelton Community Centre,12009,855
6874,Moving On Durham,People's Pantry,29647,1956
6875,Moving On Durham,Pickle Palace,33334,2021
6876,Moving On Durham,Pottery Bank Centre,29841,2037
6877,Moving On Durham,Praxis,26760,1682
6878,Moving On Durham,Prudhoe Castle First School,39191,2254
6879,Moving On Durham,Reach Out Recovery,34638,2367
6880,Moving On Durham,Ron Eager House Changing Lives,25818,1626
6881,Moving On Durham,Roseberry Primary,36292,2155
6882,Moving On Durham,Rosebrook,38835,2104
6883,Moving On Durham,Sanctuary Supported Housing,42018,2317
6884,Moving On Durham,Sanctuary Supported Living Hartlepool,32000,2082
6885,Moving On Durham,Selby Cottage Childrens Centre,10012,775
6886,Moving On Durham,Soul Food Spaces (Peace Of Mind),20371,1386
6887,Moving On Durham,Sprinwell Community Hub,18009,1210
6888,Moving On Durham,St Davids Community Project,17954,1280
6889,Moving On Durham,St Gabriels Catholic Voluntary Academy,50731,2808
6890,Moving On Durham,St. John the Baptist Primary School,39841,2167
6891,Moving On Durham,St.Peters Court,5852,523
6892,Moving On Durham,Sunderland Area Parent Support,17767,1213
6893,Moving On Durham,Sunderland North Family Zone,22399,1775
6894,Moving On Durham,Sunderland Ymca,22226,1731
6895,Moving On Durham,Sunshine Day Nursery at Seascape Children's Centre,21158,1855
6896,Moving On Durham,The Albert,16452,1339
6897,Moving On Durham,The Ashley Foundation,22740,1818
6898,Moving On Durham,The Laurels Childcare Ltd,5683,655
6899,Moving On Durham,The Oasis Cafe,25759,1547
6900,Moving On Durham,The Opportunity Cafe,28449,1671
6901,Moving On Durham,The Rifty Youth Project,32935,2147
6902,Moving On Durham,Tyneside Vineyard Extraordinary Project,27967,1856
6903,Moving On Durham,Umbrella Community Centre,20871,1411
6904,Moving On Durham,Vinnie's Cafe,26319,1659
6905,Moving On Durham,Virginia House Changing Lives,25795,1524
6906,Moving On Durham,Wallsend People Centre,30502,1910
6907,Moving On Durham,Washingwell Primary School,23807,1470
6908,Moving On Durham,West View Primary School,30424,1906
6909,Moving On Durham,West View Project,30831,1923
6910,Moving On Durham,Wharton Trust,31799,2042
6911,Moving On Durham,Whitehead Street - Changing Lives,25448,1552
6912,Murton Salvation Army,Abbey Hill Academy,33093,1697
6913,Murton Salvation Army,Abbey Lodge,12521,842
6914,Murton Salvation Army,Abbott House Changing Lives,33677,1724
6915,Murton Salvation Army,Academy 360,14078,782
6916,Murton Salvation Army,Age UK Sunderland,12278,888
6917,Murton Salvation Army,All About You,18618,1082
6918,Murton Salvation Army,Approach Development,54417,2247
6919,Murton Salvation Army,Basement Project,33587,1987
6920,Murton Salvation Army,Belle Vue 60+ Club,28663,1453
6921,Murton Salvation Army,Belle Vue Centre Cafe,28663,1453
6922,Murton Salvation Army,Belle Vue Play Scheme,28663,1453
6923,Murton Salvation Army,Belle Vue Youth Project,28663,1453
6924,Murton Salvation Army,Benfield School,32264,1741
6925,Murton Salvation Army,Beyond Limits,47903,3013
6926,Murton Salvation Army,Bibby House - Changing Lives,22604,1027
6927,Murton Salvation Army,Bilton Hall Community Trust,21859,1062
6928,Murton Salvation Army,Blyth Star Enterprises,46159,2492
6929,Murton Salvation Army,Brougham Primary School,23117,1208
6930,Murton Salvation Army,Byker Community Association,31666,1838
6931,Murton Salvation Army,Cafe on the Shire - NTDF,31384,1781
6932,Murton Salvation Army,Changing Lives,26232,1241
6933,Murton Salvation Army,Cheesy Waffles Project,12009,971
6934,Murton Salvation Army,Chester West & Central Community Project @ Bullion Hall,15189,1246
6935,Murton Salvation Army,Choysez,47261,2416
6936,Murton Salvation Army,Corbridge Middle School,59779,2569
6937,Murton Salvation Army,Cornerstones Cafe,15514,1276
6938,Murton Salvation Army,County Durham Tees Valley Rescue Mission,36886,1966
6939,Murton Salvation Army,Cumberland House,33008,1636
6940,Murton Salvation Army,Delta North Consett (formerly YMCA),37348,2560
6941,Murton Salvation Army,Dementia Care,41364,2178
6942,Murton Salvation Army,Dynamix Extreme Cic,26612,1297
6943,Murton Salvation Army,East Durham Community Initiatives,5242,449
6944,Murton Salvation Army,East Durham Partnership,9153,569
6945,Murton Salvation Army,Eastlea Community,2984,296
6946,Murton Salvation Army,Elliott House /Westbridge,34590,1882
6947,Murton Salvation Army,Emmaus North East,24253,1296
6948,Murton Salvation Army,Eslington House Changing Lives,30693,1452
6949,Murton Salvation Army,Excelsior Academy,36247,1831
6950,Murton Salvation Army,Family Gateway,26494,1392
6951,Murton Salvation Army,Felling Community Association,24594,1218
6952,Murton Salvation Army,Forage Community Project,13464,963
6953,Murton Salvation Army,Francis House Changing Lives,33123,1655
6954,Murton Salvation Army,Gateshead Young Peoples Mental Health Service,27879,1560
6955,Murton Salvation Army,Great Lumley Community Centre,12087,961
6956,Murton Salvation Army,Great North Road Changing Lives,16797,1291
6957,Murton Salvation Army,Green Gates Primary,53718,2269
6958,Murton Salvation Army,Harrowgate Hill Primary,40868,2160
6959,Murton Salvation Army,Haswell Mencap Lisa Dixon Centre,7308,631
6960,Murton Salvation Army,Health Works Newcastle,38611,1860
6961,Murton Salvation Army,Hub of Wishes,36545,1951
6962,Murton Salvation Army,Investing in People and Culture,27824,1534
6963,Murton Salvation Army,"Jet (Wicker Chair) North,  Westerhope",38687,1836
6964,Murton Salvation Army,Junction 7,36545,1951
6965,Murton Salvation Army,Junior Neighbourhood Watch,36545,1951
6966,Murton Salvation Army,Kibblesworth Village Millenium Centre,27150,1428
6967,Murton Salvation Army,Kings Cafe,41910,2233
6968,Murton Salvation Army,Labyrinth Holistic Cafe,35729,1779
6969,Murton Salvation Army,Little Sisters Of The Poor - Newcastle,34164,1759
6970,Murton Salvation Army,Lobley Hill Primary,28986,1383
6971,Murton Salvation Army,Looked After Through Care Darlington Borough Council,43638,2574
6972,Murton Salvation Army,Mickley First School,48610,2467
6973,Murton Salvation Army,Miss Tina's Coffee Shop,18907,1078
6974,Murton Salvation Army,Mount Pleasant Primary School,43853,2255
6975,Murton Salvation Army,Moving On Durham,17212,1262
6976,Murton Salvation Army,New Walk Property Management Middlesbrough,34988,1687
6977,Murton Salvation Army,New Walk Property Management Stockton,35742,1759
6978,Murton Salvation Army,Newport Primary,34306,1622
6979,Murton Salvation Army,PACT House,23633,1812
6980,Murton Salvation Army,Park End Primary,40889,1889
6981,Murton Salvation Army,Pelton Community Centre,17603,1421
6982,Murton Salvation Army,People's Pantry,42127,2211
6983,Murton Salvation Army,Pickle Palace,41513,2220
6984,Murton Salvation Army,Pottery Bank Centre,31787,1823
6985,Murton Salvation Army,Praxis,34939,1882
6986,Murton Salvation Army,Prudhoe Castle First School,47370,2454
6987,Murton Salvation Army,Reach Out Recovery,26079,1570
6988,Murton Salvation Army,Ron Eager House Changing Lives,28559,1540
6989,Murton Salvation Army,Roseberry Primary,27732,1358
6990,Murton Salvation Army,Rosebrook,31654,1534
6991,Murton Salvation Army,Sanctuary Supported Housing,33809,1556
6992,Murton Salvation Army,Sanctuary Supported Living Hartlepool,23440,1285
6993,Murton Salvation Army,Selby Cottage Childrens Centre,16162,1373
6994,Murton Salvation Army,Soul Food Spaces (Peace Of Mind),29056,1623
6995,Murton Salvation Army,Sprinwell Community Hub,25230,1296
6996,Murton Salvation Army,St Davids Community Project,11576,717
6997,Murton Salvation Army,St Gabriels Catholic Voluntary Academy,42172,2011
6998,Murton Salvation Army,St. John the Baptist Primary School,31039,1438
6999,Murton Salvation Army,St.Peters Court,19506,1510
7000,Murton Salvation Army,Sunderland Area Parent Support,11389,649
7001,Murton Salvation Army,Sunderland North Family Zone,12094,794
7002,Murton Salvation Army,Sunderland Ymca,12521,842
7003,Murton Salvation Army,Sunshine Day Nursery at Seascape Children's Centre,9250,716
7004,Murton Salvation Army,The Albert,9492,607
7005,Murton Salvation Army,The Ashley Foundation,12540,826
7006,Murton Salvation Army,The Laurels Childcare Ltd,15946,1198
7007,Murton Salvation Army,The Oasis Cafe,33938,1746
7008,Murton Salvation Army,The Opportunity Cafe,36628,1871
7009,Murton Salvation Army,The Rifty Youth Project,24375,1349
7010,Murton Salvation Army,Tyneside Vineyard Extraordinary Project,30405,1772
7011,Murton Salvation Army,Umbrella Community Centre,36298,2489
7012,Murton Salvation Army,Vinnie's Cafe,29060,1573
7013,Murton Salvation Army,Virginia House Changing Lives,33974,1723
7014,Murton Salvation Army,Wallsend People Centre,28645,1566
7015,Murton Salvation Army,Washingwell Primary School,31986,1669
7016,Murton Salvation Army,West View Primary School,21865,1109
7017,Murton Salvation Army,West View Project,22271,1126
7018,Murton Salvation Army,Wharton Trust,23239,1245
7019,Murton Salvation Army,Whitehead Street - Changing Lives,23609,1253
7020,New Walk Property Management Middlesbrough,Abbey Hill Academy,10118,1091
7021,New Walk Property Management Middlesbrough,Abbey Lodge,45298,2225
7022,New Walk Property Management Middlesbrough,Abbott House Changing Lives,66454,3108
7023,New Walk Property Management Middlesbrough,Academy 360,46855,2165
7024,New Walk Property Management Middlesbrough,Age UK Sunderland,45055,2272
7025,New Walk Property Management Middlesbrough,All About You,51396,2465
7026,New Walk Property Management Middlesbrough,Approach Development,17211,1125
7027,New Walk Property Management Middlesbrough,Basement Project,66364,3371
7028,New Walk Property Management Middlesbrough,Belle Vue 60+ Club,19566,1276
7029,New Walk Property Management Middlesbrough,Belle Vue Centre Cafe,19566,1276
7030,New Walk Property Management Middlesbrough,Belle Vue Play Scheme,19566,1276
7031,New Walk Property Management Middlesbrough,Belle Vue Youth Project,19566,1276
7032,New Walk Property Management Middlesbrough,Benfield School,65042,3125
7033,New Walk Property Management Middlesbrough,Beyond Limits,49926,2898
7034,New Walk Property Management Middlesbrough,Bibby House - Changing Lives,55382,2411
